,Ano,TituloLivro,GeneroLivro,NomeAutor,GeneroAutor,FaixaEtariaAutor,PaisAutor,NomeEditora,SedeEditora,PaisEdicao,Vencedor,Finalista,Semifinalista
10643,2020,O berço de Judas,Romance,Gilmar Duarte Rocha,,,,Soul,,Brasil,Não,Não,Não
10644,2020,O café de Lenine ,Romance,Nuno Judice,,,Portugal,Dom Quixote,,Portugal,Não,Não,Não
10645,2020,O camaleão do outro mundo,Romance,Ticiano Leony,,,,Garimpo,,Brasil,Não,Não,Não
10646,2020,O caminho,Conto,Gilson Yoshioka,,,Brasil,Telucazu,,Brasil,Não,Não,Não
10647,2020,"O caminho das nuvens, memórias de um resistente",Crônica,Geraldo Roberto Da Silva,,,Brasil,Bestiário,,Brasil,Não,Não,Não
10648,2020,O caminho de casa,Romance,Ana Faria,,,,Letramento,,Brasil,Não,Não,Não
10649,2020,O caminho de Europa,Romance,Fernando Scarpel,,,,Autopublicação,,Brasil,Não,Não,Não
10650,2020,O cão negro,Conto,Alex Silva Dias,,,,Cartola,,Brasil,Não,Não,Não
10651,2020,O carteiro do Universo,Conto,Denis Zanini Lima,,,,Nelpa L. Dower,,Brasil,Não,Não,Não
10652,2020,O caso das sete Marias ou o amor se perdeu,Romance,Flavio Ramos Moreira,,,,Teatro de Apartamento,,Brasil,Não,Não,Não
10653,2020,O castelo Montessales,Romance,Suzy Ramone,,,,Desconcertos,,Brasil,Não,Não,Não
10654,2020,O cavaleiro do eterno retorno,Conto,Newton De Castro Pontes,,,,Autopublicação,,Brasil,Não,Não,Não
10655,2020,O ceifador de anjos,Romance,Juliete Vasconcelos,,,Brasil,Eco Literário,,Brasil,Não,Não,Não
10656,2020,O céu pintou o lago de vermelho,Poesia,Cicero Nepomuceno,,,,Kazuá,,Brasil,Não,Não,Não
10657,2020,O chão adormecido no baú de sonhos,Conto,Eliane Accioly Fonseca,,,,Sangre,,Brasil,Não,Não,Não
10658,2020,O círculo de fogo,Poesia,Lena Yunis,,,,Urutau,,Brasil,Não,Não,Não
10659,2020,O clã dos que se arriscam,Poesia,Gabriel Goulart,,,,Autopublicação,,Brasil,Não,Não,Não
10660,2020,O clube da morte,Romance,Adriano Zerbielli,,,,Metamorfose,,Brasil,Não,Não,Não
10661,2020,O coadjuvante,Romance,Rui Rezende,,,,Quixote+Do,,Brasil,Não,Não,Não
10662,2020,O coice da égua,Poesia,Valeska Torres,,,Brasil,7Letras,,Brasil,Não,Não,Não
10663,2020,O coletor,Poesia,Raiza Figueredo,,,Brasil,Confraria do Vento,,Brasil,Não,Não,Não
10664,2020,O complexo melancólico,Conto,Guido Arosa,,,,Garamond,,Brasil,Não,Não,Não
10665,2020,O coro da desordem ,Poesia,Nuno Judice,,,Portugal,Dom Quixote,,Portugal,Não,Não,Não
10666,2020,O corpo,Romance,Welis Couto,,,,Ella,,Brasil,Não,Não,Não
10667,2020,O corpo de Alexandra,Poesia,Ventura De Azevedo,,,,Perfil Criativo,,Portugal,Não,Não,Não
10668,2020,O corpo de uma voz despedaçada,Poesia,Wesley Peres,,,Brasil,Martelo,,Brasil,Não,Não,Não
10669,2020,O corpo encantado das ruas,Crônica,Luiz Antonio Simas,,,Brasil,Civilização Brasileira,,Brasil,Não,Não,Não
10670,2020,O corpo interminável,Romance,Claudia Lage,,,,Record,,Brasil,Não,Não,Não
10671,2020,O coveiro de Buenos Aires,Romance,Mauro Maciel,,,Brasil,Bestiário,,Brasil,Não,Não,Não
10672,2020,O cozinheiro de Bangu,Romance,Wagner Fontoura,,,,Nau,,Brasil,Não,Não,Não
10673,2020,O dançarino e o húngaro,Romance,Rafael Duarte Oliveira Venancio,,,Brasil,Autopublicação,,Brasil,Não,Não,Não
10674,2020,O décimo terceiro dia de Julho,Poesia,Silvio Eduardo Paro,,,,Autografia,,Brasil,Não,Não,Não
10675,2020,O degrau,Poesia,Evelyn Mello,,,,Todas as Musas,,Brasil,Não,Não,Não
10676,2020,O derradeiro fôlego do tempo ,Romance,Antonio Ferreira De Miranda,,,,Lua Azul,,Brasil,Não,Não,Não
10677,2020,O desastre toma conta de tudo,Poesia,Ney Ferraz Paiva,,,,Edições 1/4,,Brasil,Não,Não,Não
10678,2020,O desmonte,Poesia,Amarildo Felix,,,Brasil,Patuá,,Brasil,Não,Não,Não
10679,2020,O desvio das gentes,Poesia,Padua Fernandes,,,Brasil,Patuá,,Brasil,Não,Não,Não
10680,2020,O dia de Saturno,Romance,Diego Mendonca,,,,Cartola,,Brasil,Não,Não,Não
10681,2020,O dia em que achei Drummond caído na rua,Crônica,Marcelo Torres,,,Brasil,Zarte,,Brasil,Não,Não,Não
10682,2020,O dia em que morri em um acidente aéreo,Romance,Joao Saraiva,,,,Nós,,Brasil,Não,Não,Não
10683,2020,O diabo foi meu padeiro,Romance,Mario Lucio Sousa,,,Cabo Verde,Dom Quixote,,Portugal,Não,Não,Não
10684,2020,O diagrama do escuro,Poesia,J. Tavares,,,,Chiado,,Portugal,Não,Não,Não
10685,2020,O diário dos silêncios,Romance,Mario Maximo,,,,Fênix,,Portugal,Não,Não,Não
10686,2020,O doce e o amargo,Conto,Joao Gabriel Paulsen,,,,Record,,Brasil,Não,Não,Não
10687,2020,O duelo dos grandes reis,Romance,Vinicius Hernandes,,,,A.R. Publisher ,,Brasil,Não,Não,Não
10688,2020,O duplo fulgor do tempo,Romance,Maria Graciete Besse,,,,Licorne,,Portugal,Não,Não,Não
10689,2020,O duque da senzala,Romance,Valdomiro Martins,,,,Bestiário,,Brasil,Não,Não,Não
10690,2020,O elo invisível,Romance,Patricia Maia Noronha,,,,Gato-Bravo,,Portugal,Não,Não,Não
10691,2020,O encontro,Crônica,Acilea Pinto Da Cunha,,,,Quártica,,Brasil,Não,Não,Não
10692,2020,O encontro do tempo ternário,Poesia,Ana Dalma,,,,Jaguatirica,,Brasil,Não,Não,Não
10693,2020,O enigma de Daniela,Romance,Lelita Oliveira Benoit,,,,Iluminuras,,Brasil,Não,Não,Não
10694,2020,O escritor e o anotador,Romance,Ronaldo Carlos,,,,Autopublicação,,Brasil,Não,Não,Não
10695,2020,O espaço que sobra,Poesia,Renato Alessandro Dos Santos,,,,Engenho e arte,,Brasil,Não,Não,Não
10696,2020,O espião que aprendeu a ler,Romance,Rafael Guimaraens,,,,Libretos,,Brasil,Não,Não,Não
10697,2020,O estendal e outros contos,Conto,Jaime Rocha,,,,Relógio D'Água,,Portugal,Não,Não,Não
10698,2020,O estreito de Berlin,Poesia,Mauricio Palma,,,Brasil,Kotter,,Brasil,Não,Não,Não
10699,2020,O eu e o lá fora,Poesia,Pedro Lucas Moro,,,,Catuaí,,Brasil,Não,Não,Não
10700,2020,O falcão peregrino,Crônica,Feco Hamburger,,,,Laranja Original,,Brasil,Não,Não,Não
10701,2020,O filho daquela que mais brilha,Romance,Jp Santsil,,,,Chiado,,Brasil,Não,Não,Não
10702,2020,O filho de Osum,Romance,Decio Zylbersztajn,,,Brasil,Reformatório,,Brasil,Não,Não,Não
10703,2020,O fim do mundo já passou,Conto,Ricardo Rodrigues,,,,Patuá,,Brasil,Não,Não,Não
10704,2020,O foco das coisas & outras histórias,Conto,Ana Cecilia Carvalho,,,,Quixote+Do,,Brasil,Não,Não,Não
10705,2020,O Ganges represado,Poesia,Daniel Francoy,,,Brasil,Urutau,,Brasil,Não,Não,Não
10706,2020,O garoto e o poeta,Romance,Gerardo De Majela Melo Fortes,,,,Litteris,,Brasil,Não,Não,Não
10707,2020,O garoto Regulus,Dramaturgia,Paulo Rafael,,,,Aquarela Brasileira,,Brasil,Não,Não,Não
10708,2020,O gesto que fazemos para proteger a cabeça,Romance,Ana Margarida De Carvalho,,,Portugal,Relógio D'Água,,Portugal,Não,Não,Sim
10709,2020,O gigante sem coração,Romance,Marcio Roberto,,,Brasil,Perfil Criativo,,Portugal,Não,Não,Não
10710,2020,O grande degelo,Romance,Luiz Carlos Osorio,,,Brasil,Mais que Palavras,,Brasil,Não,Não,Não
10711,2020,O grande visionário,Romance,Anderson Almeida Nogueira,,,,Autopublicação,,Brasil,Não,Não,Não
10712,2020,O grito da alma,Romance,Modeste Herlic,,,,Autopublicação,,Brasil,Não,Não,Não
10713,2020,O grito da borboleta,Conto,Joao Lucas Dusi,,,Brasil,Penalux,,Brasil,Não,Não,Não
10714,2020,O guardião das palavras,Dramaturgia,Julierme Galindo,,,,Albatroz,,Brasil,Não,Não,Não
10715,2020,O herege e outras histórias,Poesia,Duda Keiber,,,,222 Produtora Cultural,,Brasil,Não,Não,Não
10716,2020,O himeneu,Conto,Sylvio Back,,,Brasil,Kotter,,Brasil,Não,Não,Não
10717,2020,O homem delicado,Romance,Isalino De Albergaria,,,,Quixote+Do,,Brasil,Não,Não,Não
10718,2020,O homem infelizmente tem que acabar,Crônica,Clara Corleone,,,,Zouk,,Brasil,Não,Não,Não
10719,2020,O homem que desistiu de ser rico,Romance,Elias Botelho,,,,PerSe,,Brasil,Não,Não,Não
10720,2020,O homem que odiava Machado de Assis,Romance,Jose Almeida Junior,,,Brasil,Faro Editorial,,Brasil,Não,Não,Não
10721,2020,O homem ridículo,Conto,Marcelo Rubens Paiva,,,Brasil,Tordesilhas,,Brasil,Não,Não,Sim
10722,2020,O homem-tijubina,Poesia,Carvalho Junior,,,,Patuá,,Brasil,Não,Não,Não
10723,2020,O intervalo entre o raio e o trovão,Poesia,Eduardo Jorge Duarte,,,Portugal,On y va,,Portugal,Não,Não,Não
10724,2020,O invasor de livro,Romance,Tonico Mercador,,,Brasil,Caravana,,Brasil,Não,Não,Não
10725,2020,O investigador Dalton Lobo em: o caso rico ,Conto,Natanael Otavio,,,,Autopublicação,,Brasil,Não,Não,Não
10726,2020,O jogo,Romance,Danny Marks,,,,Autopublicação,,Brasil,Não,Não,Não
10727,2020,O jogo de Deus,Conto,Marco Antonio Rodrigues,,,,Autopublicação,,Brasil,Não,Não,Não
10728,2020,"O jogo, Micha e outros sonetos",Poesia,Wilberth Salgueiro,,,Brasil,Patuá,,Brasil,Não,Não,Não
10729,2020,O lado certo da vida certa,Poesia,Caio Cesar,,,,Penalux,,Brasil,Não,Não,Não
10730,2020,O lado obscuro da lua,Poesia,Sarah Santos,,,,Kazuá,,Brasil,Não,Não,Não
10731,2020,O lado sensacional da vida é o meu,Poesia,Felipe Nascimento,,,Brasil,Patuá,,Brasil,Não,Não,Não
10732,2020,O legado de nossa miséria,Romance,Felipe Holloway,,,,Record,,Brasil,Não,Não,Não
10733,2020,O livro da consolação,Poesia,Mario Rui De Oliveira,,,,Assírio & Alvim Brasil,,Portugal,Não,Não,Não
10734,2020,O livro da Terra,Poesia,Santiago Bernardes,,,Espanha,Motres,,Brasil,Não,Não,Não
10735,2020,O livro das coisas menores,Poesia,Antonio Cescatto,,,Brasil,7Letras,,Brasil,Não,Não,Não
10736,2020,O livro das tréguas,Poesia,Lidia Jorge,,,Portugal,Dom Quixote,,Portugal,Não,Não,Não
10737,2020,O livro das violências hiperbólicas,Conto,Fernando Mota Maia Neto,,,,Autopublicação,,Brasil,Não,Não,Não
10738,2020,O livro de Jairo,Romance,Mickaeu Amaral,,,,Katzen,,Brasil,Não,Não,Não
10739,2020,O livro dos jardins,Poesia,Ana Martins Marques,,,Brasil,Quelônio,,Brasil,Não,Não,Não
10740,2020,O livro dos livros,Conto,Cleber Pacheco,,,Brasil,Penalux,,Brasil,Não,Não,Não
10741,2020,O livro dos neuróticos ,Crônica,Suzana Kilpp,,,,Bestiário,,Brasil,Não,Não,Não
10742,2020,O livro dos sonhos,Romance,Renato Fulgoni,,,,Foco Letras,,Brasil,Não,Não,Não
10743,2020,O livro que não escrevi,Romance,Ramon Castro Reis,,,Brasil,Bestiário,,Brasil,Não,Não,Não
10744,2020,O lugar,Romance,Silvio Gomes,,,,Jaguatirica,,Brasil,Não,Não,Não
10745,2020,O manuscrito de La Maga,Romance,Waldecy Tenorio,,,,Desconcertos,,Brasil,Não,Não,Não
10746,2020,O manuscrito do jovem Gabriel ,Romance,Joao Batista De Andrade,,,Brasil,Reformatório,,Brasil,Não,Não,Não
10747,2020,O mapa da República,Romance,Susana Vernieri,,,Brasil,Libretos,,Brasil,Não,Não,Não
10748,2020,O Marco do rei do ritmo,Dramaturgia,Astier Basilio,,,,Mondrongo,,Brasil,Não,Não,Não
10749,2020,O Matagal ou o vão combate é mais embaixo,Romance,Nuno Kembali,,,,Mondrongo,,Brasil,Não,Não,Não
10750,2020,O melindre nos dentes da besta,Romance,Carol Rodrigues,,,Brasil,7Letras,,Brasil,Não,Não,Sim
10751,2020,O menino e o desabrigado ,Dramaturgia,Matheus Belfort,,,,Viseu,,Brasil,Não,Não,Não
10752,2020,O menino que vê o mundo,Crônica,Waldir Jose Rampinelli,,,,Insular,,Brasil,Não,Não,Não
10753,2020,O mergulho do afogado,Poesia,Andreev Veiga,,,,Kotter,,Brasil,Não,Não,Não
10754,2020,O mestre das polcas,Romance,Guido Viaro,,,Brasil,Insight,,Brasil,Não,Não,Não
10755,2020,O meu engenho de estrelas,Poesia,Carlos Almir Ferreira,,,Brasil,Penalux,,Brasil,Não,Não,Não
10756,2020,O meu silêncio tem som,Poesia,Augusto Valentini,,,Brasil,Chiado,,Portugal,Não,Não,Não
10757,2020,O milagre do entardecer,Poesia,Antonio Souto,,,,On y va,,Portugal,Não,Não,Não
10758,2020,O mirante da montanha,Romance,Geraldo Rocha,,,Brasil,Novo Século,,Brasil,Não,Não,Não
10759,2020,O mistério da arte,Romance,Andre Vianello,,,,Kazuá,,Brasil,Não,Não,Não
10760,2020,O misterioso caso do menino que chora poemas,Poesia,Tiago Moralles,,,,Patuá,,Brasil,Não,Não,Não
10761,2020,O mundo da masmorra - Parte 1,Romance,Fabiano Bartolomeu,,,,Albatroz,,Brasil,Não,Não,Não
10762,2020,O mundo é cá fora,Poesia,Leo Moura,,,,Mondrongo,,Brasil,Não,Não,Não
10763,2020,O mundo sem explicação,Poesia,Ronaldo Cagiano,,,Portugal,Coisas de Ler,,Portugal,Não,Não,Não
10764,2020,O nome do mapa e outros mitos ,Poesia,Clarissa Macedo,,,Brasil,Ofícios Terrestres,,Brasil,Não,Não,Não
10765,2020,O outro lado,Romance,Caroline Santana,,,,Motres,,Brasil,Não,Não,Não
10766,2020,O pão e a pedra,Dramaturgia,Sergio De Carvalho,,,,Temporal,,Brasil,Não,Não,Não
10767,2020,O pássaro e a âncora ,Romance,Anna De Leao,,,Brasil,Ler,,Brasil,Não,Não,Não
10768,2020,O perfume da Esteva,Poesia,Paulo Rosa,,,,On y va,,Portugal,Não,Não,Não
10769,2020,O pescador que falava com Deus,Conto,Arnaud Mattoso,,,,Vedas Edições,,Brasil,Não,Não,Não
10770,2020,O pior dia de todos,Romance,Daniela Kopsch,,,,Tordesilhas,,Brasil,Não,Não,Não
10771,2020,O poeta amargo,Poesia,Rui Sampaio,,,,Autopublicação,,Brasil,Não,Não,Não
10772,2020,O poeta sente,Poesia,Iara Clarice Sabino,,,,Jogo de Palavras,,Brasil,Não,Não,Não
10773,2020,O porquê dos abismos profundos,Poesia,Serena Franco,,,,Folheando,,Brasil,Não,Não,Não
10774,2020,O povoado das onze mil virgens,Romance,Pawlo Cidade,,,Brasil,Teatro Popular de Ilhéus,,Brasil,Não,Não,Não
10775,2020,O preço do peixe,Crônica,Jayme Serva,,,,Laranja Original,,Brasil,Não,Não,Não
10776,2020,O presidente me quer morto ,Poesia,Andre Nogueira,,,Brasil,Urutau,,Brasil,Não,Não,Não
10777,2020,O príncipe sapo,Romance,Vivian Duarte,,,,Autopublicação,,Brasil,Não,Não,Não
10778,2020,O princípio da incerteza,Romance,Guido Viaro,,,Brasil,Insight,,Brasil,Não,Não,Não
10779,2020,O privilégio dos mortos,Romance,Whisner Fraga,,,Brasil,Patuá,,Brasil,Não,Não,Não
10780,2020,O processo violeta,Romance,Ines Pedrosa,,,,Porto,,Portugal,Não,Não,Sim
10781,2020,O quarto branco,Romance,Gabriela Aguerre,,,,Todavia,,Brasil,Não,Não,Não
10782,2020,O quarto da memória,Poesia,Mara Senna,,,,Patuá,,Brasil,Não,Não,Não
10783,2020,O quarto rosa,Poesia,Francisca Camelo,,,Portugal,Exclamação,,Portugal,Não,Não,Sim
10784,2020,O que carrego no ventre,Poesia,Marcelo Silva,,,,Figura de Linguagem,,Brasil,Não,Não,Não
10785,2020,O que eu ouvi na barrica das maçãs,Crônica,Mario De Carvalho,,,Portugal,Porto,,Portugal,Não,Não,Não
10786,2020,O que rasga o céu,Romance,Mafalda Damas Reves,,,,Guerra e Paz,,Portugal,Não,Não,Não
10787,2020,O que resta está por vir,Poesia,Maria Carpi,,,Brasil,AGE,,Brasil,Não,Não,Sim
10788,2020,O que trazes nessa lua?,Romance,Carlos J. Maria G.,,,,Gato-Bravo,,Portugal,Não,Não,Não
10789,2020,O quinto (dos infernos),Poesia,Sandra Niskier Flanzer,,,,7Letras,,Brasil,Não,Não,Não
10790,2020,O relógio do comandante,Crônica,Jose Ribamar Garcia,,,,Litteris,,Brasil,Não,Não,Não
10791,2020,O renascimento em outras terras,Romance,Silvia Gerschman,,,Brasil,Patuá,,Brasil,Não,Não,Não
10792,2020,O retrato mortuário,Poesia,Vitor Bellucci,,,,Kotter,,Brasil,Não,Não,Não
10793,2020,O rio que me contorna,Poesia,Thaise Dias,,,,Sangre,,Brasil,Não,Não,Não
10794,2020,O segredo de dobrar papel,Poesia,Gabriel Guarino De Almeida,,,,Letramento,,Brasil,Não,Não,Não
10795,2020,O senhor da festa,Romance,Napoleao Saboia,,,,Desconcertos,,Brasil,Não,Não,Não
10796,2020,O senhor das caminhadas,Conto,Mauro Fiterman,,,Brasil,AGE,,Brasil,Não,Não,Não
10797,2020,O Senhor do tempo - Livro 1,Romance,Marcio Pacheco,,,,Lura,,Brasil,Não,Não,Não
10798,2020,O sentido do infinito,Poesia,Manuel Miragaia,,,,Urutau,,Espanha,Não,Não,Não
10799,2020,O silêncio dos livros,Romance,Fausto Luciano Panicacci,,,,Pandorga,,Brasil,Não,Não,Não
10800,2020,O silêncio e o sentido,Poesia,Severino Antonio,,,,Tessituras,,Brasil,Não,Não,Não
10801,2020,O solitário do 406,Romance,Eduardo Baccarin-Costa,,,Brasil,Leia Livros,,Brasil,Não,Não,Não
10802,2020,O som do tempo passando,Romance,Victor Mascarenhas,,,Brasil,P55 Edição,,Brasil,Não,Não,Não
10803,2020,O sombrio chamado,Romance,Kelly Shimohiro,,,,Novo Século,,Brasil,Não,Não,Não
10804,2020,O sono de Cronos,Poesia,Telma Scherer,,,Brasil,Terra Redonda,,Brasil,Não,Não,Não
10805,2020,O sono dos peixes,Poesia,Rafaela Gacham Desiderato,,,,Patuá,,Brasil,Não,Não,Não
10806,2020,O sopro da voz,Conto,Jair Lisboa,,,,Autopublicação,,Brasil,Não,Não,Não
10807,2020,O sul de lugar nenhum,Poesia,Marcelo Frota,,,Brasil,Penalux,,Brasil,Não,Não,Não
10808,2020,O sutil mistério dos envelopes de amor,Romance,Ilana Costa,,,,YesBooks,,Brasil,Não,Não,Não
10809,2020,O teatro negro de Cidinha da Silva,Dramaturgia,Cidinha Da Silva,,,Brasil,Pi Laboratório Editorial,,Brasil,Não,Não,Não
10810,2020,O tempo da casa da flor,Poesia,Ibenilson Antonio Silva,,,,Courier Brasil,,Brasil,Não,Não,Não
10811,2020,O terceiro vértice,Poesia,Fernando Pinto Do Amaral,,,Portugal,Dom Quixote,,Portugal,Não,Não,Não
10812,2020,O terno despertar da engomadeira,Romance,Gabriela Da Silva Leal,,,Portugal,Manufactura,,Portugal,Não,Não,Não
10813,2020,O tratado dos mil cantos,Romance,Rafael Dias,,,,Jambô,,Brasil,Não,Não,Não
10814,2020,O último almirante do Czar,Romance,Marcio Roberto Lopes Da Silva,,,,Albatroz,,Brasil,Não,Não,Não
10815,2020,O último cidadão do mato,Romance,Harding Peixe,,,,Pedregulho,,Brasil,Não,Não,Não
10816,2020,O último dia da inocência,Romance,Edney Silvestre,,,Brasil,Record,,Brasil,Não,Não,Não
10817,2020,O último dos guardiões - livro 3,Romance,Joao Paulo Silveira,,,Brasil,Bitbooks,,Brasil,Não,Não,Não
10818,2020,O último romance,Romance,Francisco Alonso Almeida,,,,Sol,,Brasil,Não,Não,Não
10819,2020,O último tiro da Guanabara ,Romance,Bruna Meneguetti,,,,Reformatório,,Brasil,Não,Não,Não
10820,2020,O último trem da Cantareira,Romance,Antonio Arnoni Prado,,,,Editora 34,,Brasil,Não,Não,Não
10821,2020,O Uni e o Verso,Poesia,Mariana Streicher,,,,Autopublicação,,Brasil,Não,Não,Não
10822,2020,O universo & outras ficções,Conto,Carlos Alberto Machado,,,Portugal,Companhia das Ilhas,,Portugal,Não,Não,Não
10823,2020,O universo num grão de areia,Crônica,Mia Couto,,,Moçambique,Fundação Fernando Leite Couto / Caminho,,Moçambique / Portugal,Não,Não,Sim
10824,2020,O valor da amizade,Conto,Mahayatri,,,,Chiado,,Brasil,Não,Não,Não
10825,2020,"O vento, a chama",Romance,Laerte De Paula,,,,Editora 106,,Brasil,Não,Não,Não
10826,2020,O verão tardio,Romance,Luiz Ruffato,,,Brasil,Companhia das Letras,,Brasil,Não,Não,Sim
10827,2020,O verso do reverso,Conto,Sandra Godinho Goncalves,,,,Penalux,,Brasil,Não,Não,Não
10828,2020,O viajor de Altaíba,Poesia,Diego Mendes Sousa,,,Brasil,Penalux,,Brasil,Não,Não,Não
10829,2020,O voajante,Poesia,Philippe De Avellar,,,,Ler para Escrever,,Brasil,Não,Não,Não
10830,2020,O voo da pequena assum,Romance,Almira Dantas,,,,CJA,,Brasil,Não,Não,Não
10831,2020,O vosso reino,Romance,Warley Alves,,,,Jaguatirica,,Brasil,Não,Não,Não
10832,2020,Oásis,Poesia,Miriam Amelia,,,,Penalux,,Brasil,Não,Não,Não
10833,2020,Objeto sem contorno,Poesia,Valeria Campos,,,,Numa,,Brasil,Não,Não,Não
10834,2020,Obnóxio,Crônica,Abel Barros Baptista,,,,Tinta-da-china,,Portugal,Não,Sim,Sim
10835,2020,Observações,Poesia,Renato De Alvarenga,,,,Ibis Libris,,Brasil,Não,Não,Não
10836,2020,Observadores de formigas,Conto,Glauber Vieira Ferreira,,,,Penalux,,Brasil,Não,Não,Não
10837,2020,Óbvio oblongo,Poesia,Djami Sezostre,,,Brasil,Laranja Original,,Brasil,Não,Não,Não
10838,2020,Ocaso,Conto,Marina Kon,,,Brasil,Scriptum,,Brasil,Não,Não,Não
10839,2020,Óleo sobre tela,Romance,Gustavo Fechus,,,,Confraria do Vento,,Brasil,Não,Não,Não
10840,2020,Olhares que devoram sonhos,Conto,Sonia Regina Bischain,,,Brasil,11 Editora,,Brasil,Não,Não,Não
10841,2020,Olhos bruxos,Romance,Eliezer Moreira,,,,Penalux,,Brasil,Não,Não,Não
10842,2020,Olhos de vidro,Conto,Annalu Braga,,,Brasil,Garamond,,Brasil,Não,Não,Não
10843,2020,O misterioso jardim da Sra. Anne,Romance,Lucas De Sousa,,,,Ler,,Brasil,Não,Não,Não
10844,2020,Onde estão as bombas,Poesia,Tatiana Pequeno,,,Brasil,Macondo,,Brasil,Não,Não,Não
10845,2020,Onde morre meu medo,Poesia,Ana Flavia Sarti,,,,Patuá,,Brasil,Não,Não,Não
10846,2020,Onde o poeta mora - seguido de tradução do silêncio,Poesia,Maria Teresa Dias Furtado,,,,Poética,,Portugal,Não,Não,Não
10847,2020,Onde o vento faz a curva,Conto,Larissa Brasil,,,,Autopublicação,,Brasil,Não,Não,Não
10848,2020,Onde tem tesão tem solução,Romance,Antonio De Souza,,,,Autopublicação,,Brasil,Não,Não,Não
10849,2020,Operação Ulisses ,Romance,Luis Filipe Sarmento,,,Portugal,Confraria do Vento,,Brasil,Não,Não,Não
10850,2020,Orações subordinadas,Poesia,Camila Ferrazzano,,,Brasil,Patuá,,Brasil,Não,Não,Não
10851,2020,Oratórios das águas,Poesia,Gustavo Felicissimo,,,Brasil,Mondrongo,,Brasil,Não,Não,Não
10852,2020,Os Bálcãs eram lixões,Poesia,Gabriel Morais Medeiros,,,Brasil,Ofícios Terrestres,,Brasil,Não,Não,Não
10853,2020,Os caminhos e o rio,Poesia,Sergio Medeiros,,,Brasil,Iluminuras,,Brasil,Não,Não,Não
10854,2020,Os degraus do arco-íris,Romance,Carlos Nejar,,,Brasil,Cepe,,Brasil,Não,Não,Não
10855,2020,Os dias antes de nenhum,Conto,Ricardo Terto,,,,Patuá,,Brasil,Não,Não,Não
10856,2020,Os dias da crise,Romance,Jeronimo Teixeira,,,,Companhia das Letras,,Brasil,Não,Não,Não
10857,2020,Os diferentes,Conto,Gustavo Melo,,,,Chiado,,Portugal,Não,Não,Não
10858,2020,Os donos do inverno,Romance,Altair Martins,,,Brasil,não (edições),,Brasil,Não,Não,Não
10859,2020,Os engenheiros cósmicos no país da Transamazônica,Conto,Sergio Feitoza Costa,,,,CBJE,,Brasil,Não,Não,Não
10860,2020,Os esgrimistas de Á-Peiron,Poesia,Luis Serguilha,,,Brasil,Lumme,,Brasil,Não,Não,Não
10861,2020,Os favela também ama!,Poesia,Marquim D'Morais,,,,Mundo Aflora,,Brasil,Não,Não,Não
10862,2020,Os funerais de Mubengane,Conto,Aldino Muianga,,,,Cavalo do Mar,,Moçambique,Não,Não,Não
10863,2020,Os guardiões da luz,Romance,Amandia Rodrigues,,,,Ler,,Brasil,Não,Não,Não
10864,2020,Os herdeiros da Nonna,Romance,Saile Barbara Barreto,,,Brasil,Oito e Meio,,Brasil,Não,Não,Não
10865,2020,Os jogadores,Romance,Vinicius Pinheiro,,,,Planeta,,Brasil,Não,Não,Não
10866,2020,Os meninos iam pretos porque iam,Poesia,Lucas Litrento,,,Brasil,Imprensa Oficial Graciliano Ramos,,Brasil,Não,Não,Não
10867,2020,Os nomes da rosa,Crônica,Marcelo Torres,,,Brasil,Lura,,Brasil,Não,Não,Não
10868,2020,Os odiados do sol,Romance,Afonso Henriques Neto,,,,7Letras,,Brasil,Não,Não,Não
10869,2020,Os olhos anoitecem para palavras sinto as margaridas,Poesia,Daniela Carrara,,,,Patuá,,Brasil,Não,Não,Não
10870,2020,"Os ossos, Lady M e a fronteira",Dramaturgia,Milton Morales F.deg,,,,Autopublicação,,Brasil,Não,Não,Não
10871,2020,Os planos secretos do regime,Conto,Israel Neto,,,Brasil,Kitembo,,Brasil,Não,Não,Não
10872,2020,Os que ficam,Dramaturgia,Sergio De Carvalho,,,,Temporal,,Brasil,Não,Não,Não
10873,2020,Os remédios do amor em 18 poemas,Poesia,Heriberto Roos Maciel,,,Brasil,AGE,,Brasil,Não,Não,Não
10874,2020,Os sonetos que fiz da maré,Poesia,Allan Ferreira,,,Brasil,Autopublicação,,Brasil,Não,Não,Não
10875,2020,Os subterrâneos de Curitiba,Romance,Orlindo Eugenio,,,,Letras e Versos,,Brasil,Não,Não,Não
10876,2020,Os touros de Basã,Conto,Marco Aurelio De Souza,,,Brasil,Kotter,,Brasil,Não,Não,Não
10877,2020,Os versos da diáspora,Poesia,Hipolito Daniel Soares,,,,Rosa de Porcelana,,Cabo Verde,Não,Não,Não
10878,2020,Osso de baleia,Conto,Lorena Otero,,,,Quintal,,Brasil,Não,Não,Não
10879,2020,Ossos por dentro da carne dela,Poesia,Daniel Avelino,,,,Penalux,,Brasil,Não,Não,Não
10880,2020,Oswald pede a Tarsila que lave suas cuecas,Poesia,Bruna Kalil Othero,,,Brasil,Letramento,,Brasil,Não,Não,Não
10881,2020,Ototo,Conto,Henrique Komatsu,,,Brasil,Confraria do Vento,,Brasil,Não,Não,Não
10882,2020,Ou o silêncio contínuo,Poesia,Marcelo Ariel,,,Brasil,Kotter,,Brasil,Não,Não,Não
